ESTU_TIPODOCUMENTO;ESTU_NACIONALIDAD;ESTU_GENERO;ESTU_FECHANACIMIENTO;ESTU_EXTERIOR;PERIODO;ESTU_CONSECUTIVO;ESTU_ESTUDIANTE;ESTU_PAIS_RESIDE;ESTU_DEPTO_RESIDE;ESTU_COD_RESIDE_DEPTO;ESTU_MCPIO_RESIDE;ESTU_COD_RESIDE_MCPIO;ESTU_VALORMATRICULAUNIVERSIDAD;ESTU_PAGOMATRICULABECA;ESTU_PAGOMATRICULACREDITO;ESTU_PAGOMATRICULAPADRES;ESTU_PAGOMATRICULAPROPIO;ESTU_COMOCAPACITOEXAMENSB11;ESTU_CURSODOCENTESIES;ESTU_CURSOIESAPOYOEXTERNO;ESTU_CURSOIESEXTERNA;ESTU_SIMULACROTIPOICFES;ESTU_ACTIVIDADREFUERZOAREAS;ESTU_ACTIVIDADREFUERZOGENERIC;ESTU_TIPODOCUMENTOSB11;ESTU_SEMESTRECURSA;FAMI_EDUCACIONPADRE;FAMI_EDUCACIONMADRE;FAMI_ESTRATOVIVIENDA;FAMI_TIENEINTERNET;FAMI_TIENECOMPUTADOR;FAMI_TIENELAVADORA;FAMI_TIENEHORNOMICROOGAS;FAMI_TIENESERVICIOTV;FAMI_TIENEAUTOMOVIL;FAMI_TIENEMOTOCICLETA;FAMI_TIENECONSOLAVIDEOJUEGOS;FAMI_CUANTOSCOMPARTEBAÑO;FAMI_TRABAJOLABORPADRE;FAMI_TRABAJOLABORMADRE;ESTU_HORASSEMANATRABAJA;INST_COD_INSTITUCION;INST_NOMBRE_INSTITUCION;ESTU_PRGM_ACADEMICO;ESTU_SNIES_PRGMACADEMICO;ESTU_PRGM_CODMUNICIPIO;ESTU_PRGM_MUNICIPIO;ESTU_PRGM_DEPARTAMENTO;ESTU_NIVEL_PRGM_ACADEMICO;ESTU_METODO_PRGM;ESTU_NUCLEO_PREGRADO;ESTU_INST_CODMUNICIPIO;ESTU_INST_MUNICIPIO;ESTU_INST_DEPARTAMENTO;INST_CARACTER_ACADEMICO;INST_ORIGEN;ESTU_PRIVADO_LIBERTAD;ESTU_COD_MCPIO_PRESENTACION;ESTU_MCPIO_PRESENTACION;ESTU_DEPTO_PRESENTACION;ESTU_COD_DEPTO_PRESENTACION;MOD_RAZONA_CUANTITAT_PUNT;MOD_RAZONA_CUANTITAT_DESEM;MOD_RAZONA_CUANTITATIVO_PNAL;MOD_RAZONA_CUANTITATIVO_PNBC;MOD_LECTURA_CRITICA_PUNT;MOD_LECTURA_CRITICA_DESEM;MOD_LECTURA_CRITICA_PNAL;MOD_LECTURA_CRITICA_PNBC;MOD_COMPETEN_CIUDADA_PUNT;MOD_COMPETEN_CIUDADA_DESEM;MOD_COMPETEN_CIUDADA_PNAL;MOD_COMPETEN_CIUDADA_PNBC;MOD_INGLES_PUNT;MOD_INGLES_DESEM;MOD_INGLES_PNAL;MOD_INGLES_PNBC;MOD_COMUNI_ESCRITA_PUNT;MOD_COMUNI_ESCRITA_DESEM;MOD_COMUNI_ESCRITA_PNAL;MOD_COMUNI_ESCRITA_PNBC;PUNT_GLOBAL;PERCENTIL_NBC;PERCENTIL_GLOBAL;ESTU_INSE_INDIVIDUAL;ESTU_NSE_INDIVIDUAL;ESTU_NSE_IES;ESTU_ESTADOINVESTIGACION;CLUSTERS 2;CLUSTERS 3;CLUSTERS 4
CC;COLOMBIA;M;24/7/1997;NO;20195;EK201950172272;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;Si;Si;No;Tomó un curso de preparación;Entre 20 y 30 horas;Menos de 20 horas;Menos de 20 horas;No;Si;Si;TI;11;Técnica o tecnológica completa;Técnica o tecnológica completa;Estrato 3;Si;Si;Si;Si;Si;No;No;No;1;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja en el hogar, no trabaja o estudia;0;1117;"UNIVERSIDAD MILITAR""NUEVA GRANADA""-BOGOTÁ D.C.";MEDICINA;91437;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;OFICIAL NACIONAL;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;179;3;85;67;201;4;96;87;196;3;95;89;223;B2;100;97;138;2;37;28;187;84;96;59,98525661;4;4;PUBLICAR;Aceptables;0;2
CC;COLOMBIA;F;10/4/1997;NO;20195;EK201950174367;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;Si;Si;Si;Si;Repasó por cuenta propia;;;;;;;CC;11;No sabe;Educación profesional completa;Estrato 3;Si;Si;Si;Si;Si;No;No;Si;3 o 4;No sabe;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);0;1117;"UNIVERSIDAD MILITAR""NUEVA GRANADA""-BOGOTÁ D.C.";MEDICINA;91437;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;OFICIAL NACIONAL;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;169;3;76;54;171;3;75;50;136;2;44;24;186;B1;85;60;135;2;29;21;159;42;72;67,18612822;4;4;PUBLICAR;Oportunidad de Mejora;1;0
CC;COLOMBIA;M;11/2/1996;NO;20195;EK201950202128;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;Si;Si;No;Tomó un curso de preparación;Entre 20 y 30 horas;Menos de 20 horas;Menos de 20 horas;No;Si;Si;TI;12 o más;Secundaria (Bachillerato) incompleta;Postgrado;Estrato 2;Si;Si;Si;Si;Si;Si;No;Si;1;Pensionado;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);0;1117;"UNIVERSIDAD MILITAR""NUEVA GRANADA""-BOGOTÁ D.C.";MEDICINA;91437;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;OFICIAL NACIONAL;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;210;4;98;97;177;3;81;58;173;3;82;62;196;B1;91;73;145;2;55;44;180;74;92;75,89028836;4;4;PUBLICAR;Oportunidad de Mejora;0;2
CC;COLOMBIA;M;1/7/1996;NO;20195;EK201950205248;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;Si;Si;Si;No;Tomó un curso de preparación;Menos de 20 horas;Más de 30 horas;Menos de 20 horas;No;Si;Si;TI;12 o más;Educación profesional completa;Educación profesional completa;Estrato 3;Si;Si;Si;Si;Si;Si;No;Si;2;Pensionado;Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial;0;1117;"UNIVERSIDAD MILITAR""NUEVA GRANADA""-BOGOTÁ D.C.";MEDICINA;91437;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;OFICIAL NACIONAL;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;220;4;99;99;200;4;95;85;206;4;98;95;202;B2;94;81;190;4;93;87;204;97;100;80,20058438;4;4;PUBLICAR;Aceptables;2;3
CC;COLOMBIA;F;3/9/1995;NO;20195;EK201950175275;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;No;Si;No;Repasó por cuenta propia;;;;;;;TI;11;Postgrado;Educación profesional completa;Estrato 5;Si;Si;Si;Si;Si;Si;No;Si;2;Pensionado;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Entre 21 y 30 horas;1117;"UNIVERSIDAD MILITAR""NUEVA GRANADA""-BOGOTÁ D.C.";MEDICINA;91437;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;OFICIAL NACIONAL;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;185;3;89;75;135;2;35;15;136;2;43;24;193;B1;89;70;172;3;81;70;164;49;78;82,97333194;4;4;PUBLICAR;Oportunidad de Mejora;1;1
CC;COLOMBIA;F;21/10/1996;NO;20195;EK201950173728;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;Si;No;Si;Si;Repasó por cuenta propia;;;;;;;TI;11;Técnica o tecnológica completa;Técnica o tecnológica completa;Estrato 3;Si;Si;Si;Si;Si;Si;Si;Si;3 o 4;Pensionado;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Más de 30 horas;1117;"UNIVERSIDAD MILITAR""NUEVA GRANADA""-BOGOTÁ D.C.";MEDICINA;91437;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;OFICIAL NACIONAL;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;176;3;83;64;204;4;97;88;170;3;79;58;190;B1;87;65;204;4;98;96;189;86;96;74,84993803;4;4;PUBLICAR;Aceptables;2;1
CC;COLOMBIA;M;5/12/1995;NO;20195;EK201950172596;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;Si;Si;No;No realizó ninguna prueba de preparación;;;;;;;TI;11;Postgrado;Educación profesional completa;Estrato 4;Si;Si;Si;Si;Si;Si;No;No;3 o 4;Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial;Trabaja en el hogar, no trabaja o estudia;0;1117;"UNIVERSIDAD MILITAR""NUEVA GRANADA""-BOGOTÁ D.C.";MEDICINA;91437;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;OFICIAL NACIONAL;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;199;3;95;90;196;3;94;82;193;3;94;86;207;B2;96;86;143;2;51;40;188;84;96;70,53075369;4;4;PUBLICAR;Aceptables;0;2
CC;COLOMBIA;F;31/8/1998;NO;20195;EK201950173104;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;No;Si;No;Repasó por cuenta propia;;;;;;;TI;11;Educación profesional completa;Postgrado;Estrato 4;Si;Si;Si;Si;Si;Si;No;Si;NINGUNA;Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);0;1117;"UNIVERSIDAD MILITAR""NUEVA GRANADA""-BOGOTÁ D.C.";MEDICINA;91437;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;OFICIAL NACIONAL;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;185;3;89;75;175;3;78;54;194;3;94;87;228;B2;100;100;132;2;23;17;183;78;93;85,28449623;4;4;PUBLICAR;Aceptables;0;2
CC;COLOMBIA;M;28/5/1994;NO;20195;EK201950209262;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;No;Si;No;Repasó por cuenta propia;;;;;;;TI;12 o más;Postgrado;Postgrado;Estrato 4;Si;Si;Si;Si;Si;Si;No;Si;1;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);0;1117;"UNIVERSIDAD MILITAR""NUEVA GRANADA""-BOGOTÁ D.C.";MEDICINA;91437;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;OFICIAL NACIONAL;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;198;3;95;89;220;4;100;98;219;4;100;99;214;B2;98;92;137;2;34;25;198;94;99;89,07923665;4;4;PUBLICAR;Aceptables;0;2
CC;COLOMBIA;F;19/5/1996;NO;20195;EK201950176054;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;Si;Si;No;Repasó por cuenta propia;;;;;;;TI;11;Educación profesional completa;Educación profesional completa;Estrato 3;Si;Si;Si;No;Si;Si;No;No;3 o 4;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Más de 30 horas;1117;"UNIVERSIDAD MILITAR""NUEVA GRANADA""-BOGOTÁ D.C.";MEDICINA;91437;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;OFICIAL NACIONAL;N;13001;CARTAGENA DE INDIAS;BOLIVAR;13;149;2;54;29;165;3;69;43;167;3;75;53;209;B2;96;88;168;3;76;64;172;61;85;65,43721493;4;4;PUBLICAR;Aceptables;2;3
CC;COLOMBIA;M;28/3/1995;NO;20195;EK201950207918;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;Si;No;No;No realizó ninguna prueba de preparación;;;;;;;TI;12 o más;Técnica o tecnológica completa;Técnica o tecnológica completa;Estrato 3;Si;Si;Si;Si;Si;No;No;No;2;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Pensionado;Más de 30 horas;1117;"UNIVERSIDAD MILITAR""NUEVA GRANADA""-BOGOTÁ D.C.";MEDICINA;91437;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;OFICIAL NACIONAL;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;187;3;90;78;165;3;69;42;153;2;62;38;194;B1;90;71;144;2;52;41;169;56;82;64,75300087;4;4;PUBLICAR;Oportunidad de Mejora;1;2
CC;COLOMBIA;F;13/7/1997;NO;20195;EK201950173374;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;No;Si;No;Repasó por cuenta propia;;;;;;;TI;11;Educación profesional completa;Postgrado;Estrato 3;Si;Si;Si;Si;Si;Si;Si;Si;1;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Más de 30 horas;1117;"UNIVERSIDAD MILITAR""NUEVA GRANADA""-BOGOTÁ D.C.";MEDICINA;91437;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;OFICIAL NACIONAL;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;207;4;97;95;200;4;95;85;179;3;86;69;221;B2;99;97;174;3;83;72;196;93;98;78,41160225;4;4;PUBLICAR;Aceptables;2;3
CC;COLOMBIA;F;21/12/1995;NO;20195;EK201950207946;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;Si;Si;No;Repasó por cuenta propia;;;;;;;TI;12 o más;Educación profesional incompleta;Secundaria (Bachillerato) incompleta;Estrato 2;Si;Si;Si;No;Si;No;No;No;3 o 4;Trabaja por cuenta propia (por ejemplo plomero, electricista);Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;0;1117;"UNIVERSIDAD MILITAR""NUEVA GRANADA""-BOGOTÁ D.C.";MEDICINA;91437;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;OFICIAL NACIONAL;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;166;3;74;51;176;3;80;57;194;3;95;87;172;B1;75;46;191;4;94;89;180;73;92;53,4050562;2;4;PUBLICAR;Aceptables;2;1
CC;COLOMBIA;F;19/11/1994;NO;20195;EK201950179568;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;No;Si;No;Tomó un curso de preparación;Menos de 20 horas;Entre 20 y 30 horas;Menos de 20 horas;No;Si;Si;CC;12 o más;Postgrado;Educación profesional completa;Estrato 3;Si;Si;Si;Si;Si;Si;No;Si;2;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);0;1117;"UNIVERSIDAD MILITAR""NUEVA GRANADA""-BOGOTÁ D.C.";MEDICINA;91437;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;OFICIAL NACIONAL;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;174;3;81;61;167;3;71;45;121;1;29;15;159;A2;64;33;300;4;100;100;184;80;94;85,68766646;4;4;PUBLICAR;Oportunidad de Mejora;1;1
CC;COLOMBIA;F;21/10/1995;NO;20195;EK201950179255;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;No;Si;No;Repasó por cuenta propia;;;;;;;TI;12 o más;Educación profesional completa;Educación profesional completa;Estrato 3;Si;Si;Si;Si;Si;Si;Si;Si;1;No aplica;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Más de 30 horas;1117;"UNIVERSIDAD MILITAR""NUEVA GRANADA""-BOGOTÁ D.C.";MEDICINA;91437;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;OFICIAL NACIONAL;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;171;3;78;56;171;3;75;50;183;3;89;74;192;B1;89;69;181;3;88;79;180;73;91;82,963103;4;4;PUBLICAR;Aceptables;2;1
CC;COLOMBIA;M;13/7/1994;NO;20195;EK201950174153;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;No;Si;Si;Tomó un curso de preparación;Menos de 20 horas;Menos de 20 horas;Menos de 20 horas;No;Si;No;CC;11;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 3;Si;Si;Si;Si;Si;No;Si;Si;2;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Trabaja en el hogar, no trabaja o estudia;Más de 30 horas;1117;"UNIVERSIDAD MILITAR""NUEVA GRANADA""-BOGOTÁ D.C.";MEDICINA;91437;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;OFICIAL NACIONAL;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;171;3;78;57;151;2;53;28;182;3;88;73;181;B1;82;55;133;2;25;19;164;48;77;63,8689459;4;4;PUBLICAR;Oportunidad de Mejora;0;2
CC;COLOMBIA;M;2/4/1990;NO;20195;EK201950180025;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;Si;No;No;No realizó ninguna prueba de preparación;;;;;;;TI;12 o más;Educación profesional completa;Educación profesional completa;Estrato 2;Si;Si;No;No;No;No;No;No;1;Trabaja en el hogar, no trabaja o estudia;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Menos de 10 horas;1117;"UNIVERSIDAD MILITAR""NUEVA GRANADA""-BOGOTÁ D.C.";MEDICINA;91437;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;OFICIAL NACIONAL;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;215;4;99;98;194;3;93;80;217;4;100;99;229;B2;100;100;144;2;52;40;200;95;99;58,87928441;3;4;PUBLICAR;Aceptables;0;2
CC;COLOMBIA;F;17/3/1996;NO;20195;EK201950207290;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;Si;Si;No;No realizó ninguna prueba de preparación;;;;;;;TI;12 o más;Secundaria (Bachillerato) completa;Postgrado;Estrato 3;Si;Si;Si;Si;Si;No;No;No;2;No sabe;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);0;1117;"UNIVERSIDAD MILITAR""NUEVA GRANADA""-BOGOTÁ D.C.";MEDICINA;91437;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;OFICIAL NACIONAL;N;13001;CARTAGENA DE INDIAS;BOLIVAR;13;174;3;81;61;191;3;91;76;188;3;92;81;219;B2;99;95;165;3;72;60;187;84;96;63,9618886;4;4;PUBLICAR;Aceptables;2;3
CC;COLOMBIA;M;10/7/1996;NO;20195;EK201950171871;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;No;Si;Si;Repasó por cuenta propia;;;;;;;TI;11;Postgrado;Postgrado;Estrato 3;Si;Si;Si;Si;Si;Si;No;Si;1;Pensionado;Pensionado;0;1117;"UNIVERSIDAD MILITAR""NUEVA GRANADA""-BOGOTÁ D.C.";MEDICINA;91437;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;OFICIAL NACIONAL;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;173;3;80;60;173;3;77;53;200;4;97;92;204;B2;95;83;135;2;28;20;177;69;90;83,61303421;4;4;PUBLICAR;Aceptables;0;2
CC;COLOMBIA;M;11/1/1996;NO;20195;EK201950171367;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;No;Si;No;Repasó por cuenta propia;;;;;;;;11;Postgrado;Educación profesional completa;Estrato 4;Si;Si;Si;Si;Si;Si;No;Si;NINGUNA;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Más de 30 horas;1117;"UNIVERSIDAD MILITAR""NUEVA GRANADA""-BOGOTÁ D.C.";MEDICINA;91437;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;OFICIAL NACIONAL;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;164;3;71;47;186;3;88;70;147;2;55;32;182;B1;82;56;144;2;53;41;165;50;78;88,9262027;4;4;PUBLICAR;Oportunidad de Mejora;1;2
CC;COLOMBIA;F;7/2/1997;NO;20195;EK201950209014;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;Si;No;No;No realizó ninguna prueba de preparación;;;;;;;CC;12 o más;Educación profesional completa;Educación profesional incompleta;Estrato 4;Si;Si;Si;Si;Si;Si;Si;No;1;Es vendedor o trabaja en atención al público;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Más de 30 horas;1117;"UNIVERSIDAD MILITAR""NUEVA GRANADA""-BOGOTÁ D.C.";MEDICINA;91437;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;OFICIAL NACIONAL;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;190;3;92;82;180;3;83;62;192;3;94;85;191;B1;88;66;197;4;97;93;190;87;97;70,30228577;4;4;PUBLICAR;Aceptables;2;1
CC;COLOMBIA;F;5/8/1997;NO;20195;EK201950175405;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;Si;Si;No;Tomó un curso de preparación;Menos de 20 horas;Menos de 20 horas;Menos de 20 horas;No;Si;Si;TI;11;Educación profesional completa;Educación profesional completa;Estrato 4;Si;Si;Si;Si;Si;No;No;No;1;Es vendedor o trabaja en atención al público;Es vendedor o trabaja en atención al público;Entre 11 y 20 horas;1117;"UNIVERSIDAD MILITAR""NUEVA GRANADA""-BOGOTÁ D.C.";MEDICINA;91437;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;OFICIAL NACIONAL;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;184;3;88;74;181;3;84;63;167;3;76;54;176;B1;78;50;171;3;79;68;176;67;89;65,00722947;4;4;PUBLICAR;Aceptables;2;1
CC;COLOMBIA;F;3/10/1996;NO;20195;EK201950140201;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;No;Si;No;Tomó un curso de preparación;Menos de 20 horas;Menos de 20 horas;Menos de 20 horas;No;Si;Si;TI;11;Educación profesional completa;Técnica o tecnológica completa;Estrato 5;Si;Si;Si;Si;Si;Si;No;Si;NINGUNA;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial;0;1823;UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-BUCARAMANGA;MEDICINA;3488;68001;BUCARAMANGA;SANTANDER;UNIVERSITARIO;PRESENCIAL;MEDICINA;68001;BUCARAMANGA;SANTANDER;UNIVERSIDAD;NO OFICIAL - CORPORACIÓN;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;202;3;96;92;211;4;99;94;224;4;100;100;300;B2;100;100;123;2;15;11;212;99;100;81,92206517;4;4;PUBLICAR;Aceptables;0;2
CC;COLOMBIA;F;30/12/1996;NO;20195;EK201950140237;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;No;Si;No;Tomó un curso de preparación;Entre 20 y 30 horas;Menos de 20 horas;Menos de 20 horas;Si;Si;Si;TI;11;Educación profesional completa;Educación profesional completa;Estrato 4;Si;Si;Si;Si;Si;Si;No;No;1;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);0;1823;UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-BUCARAMANGA;MEDICINA;3488;68001;BUCARAMANGA;SANTANDER;UNIVERSITARIO;PRESENCIAL;MEDICINA;68001;BUCARAMANGA;SANTANDER;UNIVERSIDAD;NO OFICIAL - CORPORACIÓN;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;193;3;93;85;216;4;99;96;209;4;99;97;223;B2;100;98;158;3;67;55;200;95;99;79,13430768;4;4;PUBLICAR;Aceptables;2;3
